State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,"Ref grade-1",01/02/2025,2300,2500,2400,2
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,12/02/2025,3400,3750,3600,74
Karnataka,Mandya,"K.R. Pet",Maize,Local,"Ref grade-1",03/02/2025,2200,2200,2200,4
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,26/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin","Ref grade-1",04/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,11/01/2025,500,500,500,173
Karnataka,Mandya,Nagamangala,"Ground Nut Seed","Ground Nut Seed",FAQ,11/02/2025,3900,3900,3900,268
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut","Ref grade-1",03/02/2025,8000,40000,15000,200
Karnataka,Mandya,Malavalli,"Tender Coconut","Tender Coconut","Ref grade-1",03/02/2025,10000,24000,22000,200
Karnataka,Mandya,Nagamangala,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,18/02/2025,4000,4000,4000,114
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,01/01/2025,2000,2300,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,06/01/2025,2200,2200,2200,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,08/01/2025,2100,2200,2100,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,01/01/2025,2300,2300,2300,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,10/01/2025,2300,2425,2425,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,18/01/2025,2053,2300,2300,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,27/01/2025,2300,2300,2300,2
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,07/01/2025,3100,3200,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,17/01/2025,3100,3400,3400,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,29/01/2025,3300,4200,3500,30
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,06/01/2025,14300,14300,14300,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,08/01/2025,14700,14700,14700,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,21/01/2025,13800,13800,13800,129
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,15/01/2025,13500,13500,13500,129
Karnataka,Mandya,"K.R. Pet",Copra,other,"Ref grade-1",30/01/2025,13433,13433,13433,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,10/01/2025,14200,14200,14200,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,12/01/2025,14000,14500,14500,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,17/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,26/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,07/01/2025,10000,11000,10000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,17/01/2025,8300,11000,10000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,24/01/2025,9500,10000,10000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,27/01/2025,10000,11800,10000,129
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,03/01/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,12/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,14/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,22/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,23/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,29/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Rashi,FAQ,08/01/2025,21000,21000,21000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,01/01/2025,10000,11500,11500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,02/01/2025,11000,11000,11000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,18/01/2025,9000,11500,11000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,21/01/2025,11500,11600,11500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,25/01/2025,9000,9000,9000,140
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,13/01/2025,25000,30000,25000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,17/01/2025,22000,31500,25000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,"Ref grade-1",30/01/2025,8000,40000,15000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,07/01/2025,20000,20000,20000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,17/01/2025,20000,25000,20000,138
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,13/02/2025,14250,14250,14250,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,10/02/2025,13800,14500,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,12/02/2025,13800,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,19/02/2025,13800,14200,13800,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,15/02/2025,8000,11600,9500,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,27/02/2025,11500,11500,11500,129
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,28/02/2025,20000,20000,20000,138
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,15/02/2025,13800,15500,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,24/02/2025,14000,15000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,"Ref grade-1",04/02/2025,14000,14500,14500,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,13/02/2025,9500,11500,9500,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,28/02/2025,9500,12500,12500,129
Karnataka,Mandya,Nagamangala,Copra,other,"Ref grade-1",03/02/2025,9500,9500,9500,129
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,09/02/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,10/02/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,11/02/2025,1000,1500,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,18/02/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,26/02/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,27/02/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,"Ref grade-1",03/02/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Rashi,"Ref grade-1",05/02/2025,29105,29105,29105,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Red,FAQ,14/02/2025,21000,21000,21000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Red,"Ref grade-1",04/02/2025,21000,21000,21000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,16/02/2025,10500,10500,10500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,"Ref grade-1",05/02/2025,10500,11000,11000,140
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,10/02/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,11/02/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,18/02/2025,1000,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,"Ref grade-1",04/02/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,12/03/2025,9500,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,21/03/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,25/03/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,27/03/2025,800,800,800,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,02/03/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,20/03/2025,500,700,500,78
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,29/03/2025,10000,10000,10000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,01/03/2025,9500,12000,12000,129
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,03/01/2025,3100,4000,4000,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,14/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,15/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,25/01/2025,3300,3900,3900,30
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,13/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,22/01/2025,1000,1000,1000,78
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,06/01/2025,3380,3870,3700,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,05/01/2025,4150,4200,4150,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,10/01/2025,4000,4000,4000,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,16/01/2025,4150,4150,4150,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,27/01/2025,3900,3950,3950,74
Karnataka,Mandya,"K.R. Pet","Sesamum(Sesame,Gingelly,Til)",Black,FAQ,20/01/2025,10000,10000,10000,11
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,23/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,28/01/2025,1000,1000,1000,78
Karnataka,Mandya,Nagamangala,Maize,Local,FAQ,21/01/2025,2400,2400,2400,4
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,04/01/2025,2300,2300,2300,2
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,19/04/2025,4000,4650,4350,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,25/04/2025,4000,4650,4350,74
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,06/04/2025,0,0,2300,2
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,08/04/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,11/04/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,23/04/2025,18500,18500,18500,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,24/04/2025,18100,18200,18200,129
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,02/04/2025,200,200,200,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,05/04/2025,200,200,200,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,10/04/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,12/04/2025,300,400,400,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,15/04/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,20/04/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,07/04/2025,800,800,800,159
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,10/04/2025,20000,20000,20000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,20/04/2025,19000,19000,19000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,23/04/2025,19000,19000,19000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,10/04/2025,10000,10500,10500,140
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,28/05/2025,4500,4920,4860,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,29/05/2025,4200,5160,4900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,31/05/2025,4400,4800,4620,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,06/05/2025,4000,4600,4350,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,24/05/2025,4200,4800,4560,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,30/05/2025,4200,4800,4500,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,30/05/2025,4450,5150,4800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,03/05/2025,4900,4950,4950,74
Karnataka,Mandya,"K.R. Pet",Onion,Onion,FAQ,13/05/2025,1000,1000,1000,23
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,06/05/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,22/05/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,02/05/2025,17500,17500,17500,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,26/05/2025,19000,19000,19000,129
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,02/05/2025,1200,1200,1200,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,12/05/2025,2500,2500,2500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,15/05/2025,3000,3000,3000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,20/05/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,25/05/2025,2500,2500,2500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,31/05/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,13/05/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,06/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,19/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,19/05/2025,19000,19000,19000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,21/05/2025,24000,24000,24000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,24/05/2025,22000,22000,22000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Other,FAQ,31/05/2025,23000,25075,23000,140
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,16/05/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,19/05/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,03/05/2025,6500,6500,6500,92
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,06/05/2025,6500,6500,6500,92
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,02/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,25/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,26/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,29/05/2025,1200,1200,1200,78
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,05/06/2025,2600,2600,2600,3
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,12/06/2025,2600,2600,2600,3
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,20/06/2025,2600,2600,2600,3
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,03/06/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,21/06/2025,0,0,2050,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,17/07/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,09/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,11/06/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,13/06/2025,1400,1400,1400,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,15/06/2025,1400,1400,1400,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,16/06/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,26/06/2025,1900,1900,1900,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,27/06/2025,1000,1600,1600,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,07/07/2025,2000,2000,2000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,08/07/2025,2000,2200,2000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,21/07/2025,1600,1600,1600,78
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,05/06/2025,2500,2500,2500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,06/06/2025,1500,2000,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,26/06/2025,900,900,900,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,06/07/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,11/07/2025,2000,2500,2500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,21/07/2025,2500,2500,2500,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,27/06/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,01/07/2025,600,700,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,03/07/2025,600,700,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,14/07/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,17/07/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,20/07/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,08/06/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,16/06/2025,600,600,600,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,24/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,04/07/2025,1600,2000,1600,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,17/07/2025,3500,3500,3500,159
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,15/07/2025,5400,5400,5400,92
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,19/07/2025,5100,5400,5100,92
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,20/06/2025,23000,23000,23000,129
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,08/06/2025,2200,2200,2200,3
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,12/06/2025,2400,2400,2400,3
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,04/06/2025,4300,4720,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,09/06/2025,4250,4895,4650,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,27/06/2025,3650,4130,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,28/06/2025,3650,4050,3820,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,01/07/2025,3700,4150,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,04/07/2025,3750,4345,3950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,09/07/2025,3800,4640,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,11/07/2025,3800,4580,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,01/07/2025,3600,4100,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,16/06/2025,4000,4500,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,18/06/2025,4000,4400,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,28/06/2025,3600,4200,3860,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,04/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,08/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,11/07/2025,3700,4050,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,19/07/2025,3700,4100,3950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,23/07/2025,3600,4100,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,06/06/2025,4000,5200,4650,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,09/06/2025,4400,5225,4850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,16/06/2025,3765,4600,4150,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,21/06/2025,3700,4080,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,24/06/2025,3700,4030,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,26/06/2025,3700,4100,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,30/06/2025,3650,4070,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,16/07/2025,3600,3920,3780,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,19/07/2025,3750,3920,3820,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,22/07/2025,3710,3940,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,11/06/2025,4450,4850,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,18/07/2025,3850,4200,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,19/07/2025,4000,4230,4150,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,23/07/2025,3900,4200,4000,74
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,Local,21/07/2025,28000,29000,29000,138
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,Local,01/07/2025,14000,14000,14000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,10/06/2025,10500,10500,10500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,14/06/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,08/07/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,04/06/2025,11000,11000,11000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,03/07/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,19/07/2025,12800,13000,12800,140
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,01/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,07/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,10/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,11/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,14/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,16/07/2025,8000,40000,15000,200
Karnataka,Mandya,Srirangapattana,"Tender Coconut","Tender Coconut",Medium,03/06/2025,23000,23000,23000,200
Karnataka,Mandya,Srirangapattana,"Tender Coconut","Tender Coconut",Medium,25/06/2025,23000,23000,23000,200
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,01/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,02/01/2025,1000,1200,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,16/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,17/01/2025,1000,1500,1000,78
